22:22:10.586: <- 059904 18EA3A00 14F001
22:55:12.350: -> 065305 1CFF193A 419F001702000000
22:55:12.383: -> 130306 09FD023A FF03038000FAFFFF
22:55:12.430: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:12.526: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:12.574: -> 130306 09FD023A FF03030600FAFFFF
22:55:12.622: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:12.718: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:12.783: -> 130306 09FD023A FF03030E00FAFFFF
22:55:12.830: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:12.926: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:12.974: -> 130306 09FD023A FF03033500FAFFFF
22:55:13.021: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:13.117: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:13.182: -> 130306 09FD023A FF03032FF5FAFFFF
22:55:13.229: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:13.325: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:13.341: -> 065305 1CFF193A 419F001702000000
22:55:13.373: -> 130306 09FD023A FF030315F5FAFFFF
22:55:13.421: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:13.517: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:13.582: -> 130306 09FD023A FF03036B00FAFFFF
22:55:13.629: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:13.725: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:13.773: -> 130306 09FD023A FF0303B800FAFFFF
22:55:13.821: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:13.917: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:13.982: -> 130306 09FD023A FF0303AE00FAFFFF
22:55:14.029: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:14.125: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:14.173: -> 130306 09FD023A FF03030900FAFFFF
22:55:14.221: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:14.317: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:14.349: -> 065305 1CFF193A 419F001702000000
22:55:14.381: -> 130306 09FD023A FF0303DDF4FAFFFF
22:55:14.429: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:14.525: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:14.573: -> 130306 09FD023A FF03037AF4FAFFFF
22:55:14.621: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:14.717: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:14.781: -> 130306 09FD023A FF030328F5FAFFFF
22:55:14.829: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:14.925: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:14.973: -> 130306 09FD023A FF03039400FAFFFF
22:55:15.021: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:15.117: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:15.181: -> 130306 09FD023A FF030336F5FAFFFF
22:55:15.228: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:15.325: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:15.341: -> 065305 1CFF193A 419F001702000000
22:55:15.373: -> 130306 09FD023A FF0303ECF4FAFFFF
22:55:15.421: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:15.517: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:15.581: -> 130306 09FD023A FF030327F5FAFFFF
22:55:15.628: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:15.724: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:15.773: -> 130306 09FD023A FF03039C00FAFFFF
22:55:15.820: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:15.917: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:15.982: -> 130306 09FD023A FF03036A00FAFFFF
22:55:16.029: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:16.124: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:16.172: -> 130306 09FD023A FF03032F00FAFFFF
22:55:16.220: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:16.316: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:16.348: -> 065305 1CFF193A 419F001702000000
22:55:16.381: -> 130306 09FD023A FF03035FF4FAFFFF
22:55:16.428: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:16.525: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:16.573: -> 130306 09FD023A FF0303BE00FAFFFF
22:55:16.620: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:16.716: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:16.782: -> 130306 09FD023A FF030348F5FAFFFF
22:55:16.828: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:16.925: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:16.973: -> 130306 09FD023A FF03030600FAFFFF
22:55:17.020: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:17.116: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:17.181: -> 130306 09FD023A FF03039400FAFFFF
22:55:17.228: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:17.324: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:17.340: -> 065305 1CFF193A 419F001702000000
22:55:17.373: -> 130306 09FD023A FF03032300FAFFFF
22:55:17.429: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:17.516: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:17.581: -> 130306 09FD023A FF0303D100FAFFFF
22:55:17.629: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:17.725: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:17.772: -> 130306 09FD023A FF030396F4FAFFFF
22:55:17.821: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:17.917: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:17.981: -> 130306 09FD023A FF0303FCF4FAFFFF
22:55:18.028: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:18.124: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:18.172: -> 130306 09FD023A FF0303AE00FAFFFF
22:55:18.220: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:18.316: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:18.348: -> 065305 1CFF193A 419F001702000000
22:55:18.381: -> 130306 09FD023A FF03037BF4FAFFFF
22:55:18.429: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:18.523: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:18.571: -> 130306 09FD023A FF030305F5FAFFFF
22:55:18.619: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:18.715: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:18.780: -> 130306 09FD023A FF03039F00FAFFFF
22:55:18.827: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:18.923: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:18.971: -> 130306 09FD023A FF030363F5FAFFFF
22:55:19.021: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:19.115: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:19.180: -> 130306 09FD023A FF0303B3F4FAFFFF
22:55:19.227: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:19.323: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:19.339: -> 065305 1CFF193A 419F001702000000
22:55:19.371: -> 130306 09FD023A FF0303E800FAFFFF
22:55:19.419: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:19.515: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:19.580: -> 130306 09FD023A FF03032500FAFFFF
22:55:19.627: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:19.723: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:19.771: -> 130306 09FD023A FF03038D00FAFFFF
22:55:19.819: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:19.915: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:19.980: -> 130306 09FD023A FF0303CCF4FAFFFF
22:55:20.027: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:20.123: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:20.172: -> 130306 09FD023A FF03032500FAFFFF
22:55:20.219: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:20.315: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:20.347: -> 065305 1CFF193A 419F001702000000
22:55:20.380: -> 130306 09FD023A FF0303AF00FAFFFF
22:55:20.427: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:20.523: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:20.571: -> 130306 09FD023A FF0303A3F4FAFFFF
22:55:20.620: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:20.715: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:20.780: -> 130306 09FD023A FF030329F5FAFFFF
22:55:20.827: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:20.923: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:20.971: -> 130306 09FD023A FF03037700FAFFFF
22:55:21.019: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:21.117: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:21.180: -> 130306 09FD023A FF03034B00FAFFFF
22:55:21.227: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:21.323: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:21.356: -> 065305 1CFF193A 419F001702000000
22:55:21.371: -> 130306 09FD023A FF03030400FAFFFF
22:55:21.419: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:21.515: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:21.580: -> 130306 09FD023A FF03037900FAFFFF
22:55:21.627: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:21.723: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:21.771: -> 130306 09FD023A FF0303E600FAFFFF
22:55:21.819: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:21.915: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:21.980: -> 130306 09FD023A FF03037200FAFFFF
22:55:22.027: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:22.123: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:22.171: -> 130306 09FD023A FF0303E400FAFFFF
22:55:22.219: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:22.315: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:22.347: -> 065305 1CFF193A 419F001702000000
22:55:22.380: -> 130306 09FD023A FF0303AE00FAFFFF
22:55:22.427: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:22.523: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:22.571: -> 130306 09FD023A FF03032A00FAFFFF
22:55:22.619: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:22.715: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:22.780: -> 130306 09FD023A FF03039BF4FAFFFF
22:55:22.827: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:22.924: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:22.971: -> 130306 09FD023A FF03033A00FAFFFF
22:55:23.019: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:23.115: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:23.180: -> 130306 09FD023A FF030340F5FAFFFF
22:55:23.227: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:23.323: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:23.356: -> 065305 1CFF193A 419F001702000000
22:55:23.371: -> 130306 09FD023A FF03036F00FAFFFF
22:55:23.422: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:23.515: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:23.580: -> 130306 09FD023A FF0303BC00FAFFFF
22:55:23.627: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:23.723: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:23.771: -> 130306 09FD023A FF0303AD00FAFFFF
22:55:23.819: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:23.915: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:23.980: -> 130306 09FD023A FF030325F5FAFFFF
22:55:24.030: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:24.122: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:24.170: -> 130306 09FD023A FF03032701FAFFFF
22:55:24.218: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:24.314: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:24.346: -> 065305 1CFF193A 419F001702000000
22:55:24.379: -> 130306 09FD023A FF03030A00FAFFFF
22:55:24.426: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:24.522: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:24.570: -> 130306 09FD023A FF03030000FAFFFF
22:55:24.618: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:24.714: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:24.779: -> 130306 09FD023A FF030375F4FAFFFF
22:55:24.826: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:24.922: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:24.970: -> 130306 09FD023A FF030350F5FAFFFF
22:55:25.018: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:25.114: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:25.179: -> 130306 09FD023A FF03031601FAFFFF
22:55:25.226: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:25.322: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:25.355: -> 065305 1CFF193A 419F001702000000
22:55:25.370: -> 130306 09FD023A FF03030B01FAFFFF
22:55:25.418: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:25.514: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:25.579: -> 130306 09FD023A FF0303C800FAFFFF
22:55:25.626: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:25.722: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:25.770: -> 130306 09FD023A FF0303D8F4FAFFFF
22:55:25.818: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:25.914: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:25.979: -> 130306 09FD023A FF0303F9F4FAFFFF
22:55:26.026: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:26.122: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:26.170: -> 130306 09FD023A FF03033AF4FAFFFF
22:55:26.218: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:26.314: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:26.346: -> 065305 1CFF193A 419F001702000000
22:55:26.380: -> 130306 09FD023A FF03037CF4FAFFFF
22:55:26.426: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:26.522: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:26.570: -> 130306 09FD023A FF03030100FAFFFF
22:55:26.618: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:26.714: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:26.779: -> 130306 09FD023A FF03036600FAFFFF
22:55:26.826: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:26.922: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:26.970: -> 130306 09FD023A FF030349F5FAFFFF
22:55:27.018: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:27.114: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:27.179: -> 130306 09FD023A FF0303B800FAFFFF
22:55:27.226: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:27.322: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:27.355: -> 065305 1CFF193A 419F001702000000
22:55:27.370: -> 130306 09FD023A FF03032D00FAFFFF
22:55:27.418: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:27.514: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:27.579: -> 130306 09FD023A FF03033F01FAFFFF
22:55:27.626: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:27.722: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:27.770: -> 130306 09FD023A FF0303EF00FAFFFF
22:55:27.818: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:27.914: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:27.979: -> 130306 09FD023A FF030392F4FAFFFF
22:55:28.026: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:28.122: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:28.170: -> 130306 09FD023A FF030338F5FAFFFF
22:55:28.218: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:28.314: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:28.346: -> 065305 1CFF193A 419F001702000000
22:55:28.379: -> 130306 09FD023A FF03031200FAFFFF
22:55:28.428: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:28.522: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:28.570: -> 130306 09FD023A FF03035EF5FAFFFF
22:55:28.618: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:28.714: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:28.780: -> 130306 09FD023A FF03030BF5FAFFFF
22:55:28.826: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:28.922: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:28.970: -> 130306 09FD023A FF030330F5FAFFFF
22:55:29.018: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:29.114: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:29.179: -> 130306 09FD023A FF030306F5FAFFFF
22:55:29.226: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:29.322: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:29.355: -> 065305 1CFF193A 419F001702000000
22:55:29.370: -> 130306 09FD023A FF0303D9F4FAFFFF
22:55:29.418: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:29.514: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:29.579: -> 130306 09FD023A FF030381F4FAFFFF
22:55:29.625: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:29.721: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:29.769: -> 130306 09FD023A FF03038600FAFFFF
22:55:29.817: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:29.913: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:29.978: -> 130306 09FD023A FF0303A2F4FAFFFF
22:55:30.025: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:30.121: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:30.169: -> 130306 09FD023A FF03032300FAFFFF
22:55:30.217: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:30.313: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:30.347: -> 065305 1CFF193A 419F001702000000
22:55:30.378: -> 130306 09FD023A FF03035800FAFFFF
22:55:30.425: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:30.521: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:30.569: -> 130306 09FD023A FF0303ED00FAFFFF
22:55:30.633: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:30.748: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:30.811: -> 130306 09FD023A FF03037700FAFFFF
22:55:30.858: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:30.921: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:30.969: -> 130306 09FD023A FF0303CE00FAFFFF
22:55:31.017: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:31.113: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:31.178: -> 130306 09FD023A FF030369F4FAFFFF
22:55:31.225: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:31.321: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:31.354: -> 065305 1CFF193A 419F001702000000
22:55:31.369: -> 130306 09FD023A FF0303ABF4FAFFFF
22:55:31.417: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:31.513: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:31.578: -> 130306 09FD023A FF03038E00FAFFFF
22:55:31.625: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:31.721: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:31.769: -> 130306 09FD023A FF0303FBF4FAFFFF
22:55:31.817: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:31.913: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:32.008: -> 130306 09FD023A FF0303C200FAFFFF
22:55:32.053: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:32.120: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:32.169: -> 130306 09FD023A FF03036A00FAFFFF
22:55:32.217: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:32.313: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:32.345: -> 065305 1CFF193A 419F001702000000
22:55:32.377: -> 130306 09FD023A FF030341F5FAFFFF
22:55:32.425: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:32.521: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:32.569: -> 130306 09FD023A FF03035DF5FAFFFF
22:55:32.617: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:32.713: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:32.777: -> 130306 09FD023A FF0303B7F4FAFFFF
22:55:32.825: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:32.920: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:32.968: -> 130306 09FD023A FF030370F4FAFFFF
22:55:33.016: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:33.115: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:33.177: -> 130306 09FD023A FF0303F5F4FAFFFF
22:55:33.224: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:33.320: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:33.353: -> 065305 1CFF193A 419F001702000000
22:55:33.368: -> 130306 09FD023A FF03032E00FAFFFF
22:55:33.416: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:33.512: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:33.577: -> 130306 09FD023A FF0303C300FAFFFF
22:55:33.624: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:33.720: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:33.768: -> 130306 09FD023A FF030366F5FAFFFF
22:55:33.816: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:33.913: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:33.979: -> 130306 09FD023A FF0303C5F4FAFFFF
22:55:34.026: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:34.121: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:34.169: -> 130306 09FD023A FF0303D2F4FAFFFF
22:55:34.217: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:34.347: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:34.384: -> 065305 1CFF193A 419F001702000000
22:55:34.393: -> 130306 09FD023A FF03033700FAFFFF
22:55:34.424: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:34.520: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:34.568: -> 130306 09FD023A FF030382F4FAFFFF
22:55:34.616: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:34.712: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:34.777: -> 130306 09FD023A FF03032C00FAFFFF
22:55:34.825: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:34.920: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:34.969: -> 130306 09FD023A FF03038900FAFFFF
22:55:35.016: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:35.126: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:35.174: -> 130306 09FD023A FF03032701FAFFFF
22:55:35.222: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:35.318: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:35.345: -> 065305 1CFF193A 419F001702000000
22:55:35.366: -> 130306 09FD023A FF030353F4FAFFFF
22:55:35.417: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:35.554: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:35.576: -> 130306 09FD023A FF030352F5FAFFFF
22:55:35.622: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:35.718: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:35.766: -> 130306 09FD023A FF03038500FAFFFF
22:55:35.814: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:35.927: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:35.974: -> 130306 09FD023A FF03031B01FAFFFF
22:55:36.022: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:36.118: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:36.166: -> 130306 09FD023A FF0303B900FAFFFF
22:55:36.214: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:36.327: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:36.342: -> 065305 1CFF193A 419F001702000000
22:55:36.374: -> 130306 09FD023A FF03035CF5FAFFFF
22:55:36.422: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:36.518: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:36.566: -> 130306 09FD023A FF0303A3F4FAFFFF
22:55:36.615: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:36.727: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:36.774: -> 130306 09FD023A FF03032D00FAFFFF
22:55:36.822: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:36.918: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:36.966: -> 130306 09FD023A FF03030001FAFFFF
22:55:37.014: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:37.127: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:37.174: -> 130306 09FD023A FF03039BF4FAFFFF
22:55:37.222: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:37.318: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:37.350: -> 065305 1CFF193A 419F001702000000
22:55:37.366: -> 130306 09FD023A FF0303E2F4FAFFFF
22:55:37.414: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:37.527: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:37.574: -> 130306 09FD023A FF03031B01FAFFFF
22:55:37.622: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:37.718: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:37.766: -> 130306 09FD023A FF0303FE00FAFFFF
22:55:37.814: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:37.927: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:37.974: -> 130306 09FD023A FF0303FFF4FAFFFF
22:55:38.022: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:38.118: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:38.166: -> 130306 09FD023A FF03034EF4FAFFFF
22:55:38.214: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:38.327: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:38.342: -> 065305 1CFF193A 419F001702000000
22:55:38.374: -> 130306 09FD023A FF030360F5FAFFFF
22:55:38.422: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:38.518: -> 127250 09F1123A FF0000FF7FFF7FFD
22:55:38.566: -> 130306 09FD023A FF0303C1F4FAFFFF
22:55:38.614: -> 127250 09F1123A FF0000FF7FFF7FFD
